HHmmss,x,y,z,xg,yg,zg
212055,-0.008,-0.120,-0.943,-0.003,0.055,-0.003
212055,-0.002,-0.119,-0.991,0.010,0.092,-0.008
212055,0.019,-0.109,-1.017,0.011,-0.054,-0.002
212056,-0.053,-0.100,-0.959,0.015,-0.099,-0.006
212056,-0.016,-0.114,-1.023,-0.001,0.004,-0.004
212056,0.015,-0.117,-0.989,0.002,0.042,-0.006
212056,-0.035,-0.119,-0.940,0.014,0.102,-0.011
212056,0.044,-0.123,-1.040,0.006,0.040,-0.003
212056,-0.015,-0.130,-0.993,0.010,-0.132,-0.003
212056,0.002,-0.137,-0.968,0.005,-0.048,-0.010
212056,-0.009,-0.123,-1.018,-0.011,0.033,-0.005
212056,-0.003,-0.115,-0.987,0.003,0.051,-0.001
212056,-0.021,-0.102,-0.985,-0.001,0.052,-0.008
212056,0.037,-0.112,-1.059,-0.003,0.004,-0.000
212056,-0.026,-0.115,-1.025,0.016,-0.107,-0.002
212056,-0.012,-0.125,-0.963,0.002,-0.051,-0.003
212056,0.003,-0.115,-1.037,-0.006,0.098,-0.005
212056,0.006,-0.111,-0.998,-0.003,0.041,-0.010
212056,-0.024,-0.119,-0.999,0.011,0.037,-0.004
212056,0.017,-0.136,-1.006,-0.003,-0.062,0.001
212056,-0.013,-0.123,-0.969,0.006,-0.050,-0.006
212056,0.016,-0.105,-1.009,0.006,-0.043,0.000
212056,-0.010,-0.106,-0.998,0.002,-0.004,-0.007
212056,-0.052,-0.113,-0.955,-0.002,0.093,-0.001
212056,0.017,-0.115,-0.993,-0.000,0.003,-0.010
212056,0.002,-0.120,-0.990,-0.010,-0.058,-0.000
212056,-0.027,-0.112,-0.950,-0.012,-0.027,-0.001
212056,0.010,-0.110,-0.988,-0.004,0.036,-0.010
212056,0.009,-0.121,-0.987,0.003,0.079,-0.009
212056,0.003,-0.114,-0.959,0.002,0.044,-0.003
212056,-0.005,-0.120,-0.972,0.001,-0.001,-0.004
212056,0.006,-0.132,-0.960,0.003,-0.087,-0.008
212057,0.032,-0.126,-0.945,0.004,-0.049,-0.000
212057,-0.014,-0.122,-0.964,-0.001,0.014,-0.000
212057,0.022,-0.133,-1.004,0.001,0.032,-0.007
212057,0.007,-0.119,-0.979,-0.004,0.017,0.002
212057,0.018,-0.128,-0.951,0.003,-0.015,-0.004
212057,0.022,-0.115,-0.981,0.005,-0.069,-0.003
212057,0.002,-0.117,-0.945,-0.002,-0.066,-0.000
212057,-0.009,-0.122,-0.960,-0.014,0.049,-0.001
212057,0.048,-0.134,-0.954,-0.014,0.112,0.001
212057,0.036,-0.119,-0.958,-0.004,-0.007,-0.008
212057,-0.023,-0.107,-0.982,-0.013,0.024,0.005
212057,-0.006,-0.109,-0.957,-0.005,-0.041,-0.002
212057,0.002,-0.112,-0.961,-0.007,0.026,-0.002
212057,-0.022,-0.106,-0.974,-0.011,0.052,0.001
212057,0.012,-0.124,-0.948,-0.004,0.052,0.001
212057,-0.007,-0.114,-0.932,0.002,0.045,-0.007
212057,0.008,-0.129,-0.985,0.001,-0.049,-0.001
212057,-0.007,-0.104,-0.949,-0.009,-0.016,-0.001
212057,0.000,-0.107,-0.999,-0.003,0.012,-0.006
212057,-0.032,-0.114,-0.942,0.001,0.076,0.000
212057,0.043,-0.128,-0.948,-0.004,0.028,-0.006
212057,-0.006,-0.120,-0.946,-0.006,0.037,0.001
212057,0.026,-0.120,-0.981,-0.004,-0.048,-0.004
212057,-0.034,-0.114,-0.960,-0.002,-0.054,-0.007
212057,0.008,-0.121,-0.953,-0.015,0.054,-0.006
212057,-0.002,-0.114,-0.987,-0.008,0.096,-0.004
212057,-0.001,-0.116,-0.935,-0.004,-0.020,-0.011
212057,-0.004,-0.116,-0.955,-0.001,-0.001,-0.001
212058,-0.010,-0.127,-0.942,0.012,-0.009,-0.003
212058,0.001,-0.120,-0.966,0.003,-0.052,-0.009
212058,0.028,-0.115,-0.940,-0.009,-0.037,0.000
212058,-0.003,-0.110,-0.968,-0.004,0.069,-0.004
212058,0.022,-0.107,-0.986,-0.003,0.083,-0.007
212058,-0.005,-0.092,-0.974,-0.010,-0.001,-0.001
212058,0.022,-0.107,-0.971,-0.013,-0.095,-0.007
212058,-0.043,-0.124,-0.925,-0.003,-0.048,-0.011
212058,0.047,-0.143,-0.950,-0.010,0.071,0.000
212058,0.010,-0.143,-0.958,-0.004,0.001,-0.005
212058,-0.040,-0.127,-0.915,-0.013,0.017,-0.002
212058,-0.038,-0.113,-0.956,-0.012,0.016,-0.002
212058,0.075,-0.108,-0.983,-0.007,-0.103,-0.007
212058,-0.057,-0.109,-0.940,-0.005,-0.012,-0.008
212058,0.013,-0.107,-0.986,-0.003,0.058,-0.005
212058,0.015,-0.122,-0.984,0.002,0.013,-0.004
212058,0.010,-0.124,-0.917,-0.013,-0.091,-0.015
212058,-0.020,-0.117,-0.984,-0.005,-0.001,0.003
212058,0.030,-0.100,-0.959,0.000,-0.001,-0.007
212058,-0.018,-0.119,-0.967,-0.001,-0.054,-0.007
212058,-0.017,-0.123,-0.926,-0.009,0.107,-0.003
212058,0.052,-0.128,-0.988,-0.007,0.009,-0.006
212058,-0.033,-0.103,-0.935,-0.019,-0.051,-0.006
212058,-0.025,-0.106,-0.985,-0.011,-0.024,-0.002
212058,0.008,-0.104,-0.962,-0.008,-0.039,-0.006
212058,0.015,-0.107,-0.939,-0.007,0.004,-0.004
212058,0.008,-0.108,-0.964,0.000,0.039,-0.003
212058,0.029,-0.108,-0.986,0.002,0.011,-0.005
212058,-0.038,-0.114,-0.922,0.007,-0.080,-0.004
212059,0.016,-0.120,-0.986,0.006,-0.047,-0.013
212059,-0.019,-0.100,-0.956,-0.008,0.022,-0.007
212059,0.031,-0.119,-0.999,-0.003,0.013,-0.002
212059,-0.038,-0.100,-0.983,0.000,0.047,-0.001
212059,0.051,-0.114,-1.001,-0.005,0.033,-0.013
212059,-0.049,-0.107,-0.976,-0.006,-0.059,-0.005
212059,0.001,-0.109,-0.995,-0.003,-0.022,0.003
212059,-0.011,-0.110,-0.970,-0.005,0.001,-0.010
212059,0.021,-0.110,-0.988,0.008,0.055,-0.000
212059,0.005,-0.121,-1.000,-0.003,0.014,-0.008
212059,0.003,-0.099,-0.954,-0.003,-0.036,-0.009
212059,-0.024,-0.110,-0.982,-0.007,-0.072,0.005
212059,0.000,-0.111,-0.971,-0.010,0.013,-0.002
212059,-0.013,-0.105,-0.970,-0.015,0.026,-0.006
212059,0.004,-0.104,-0.951,-0.015,0.137,-0.002
212059,0.012,-0.106,-1.037,-0.007,0.068,-0.003
212059,0.019,-0.102,-0.970,-0.006,-0.046,-0.004
212059,-0.012,-0.120,-0.970,-0.009,-0.016,0.000
212059,0.016,-0.127,-0.992,0.001,-0.028,-0.004
212059,0.020,-0.116,-0.977,0.003,-0.022,-0.008
212059,-0.016,-0.110,-0.963,0.001,0.075,-0.003
212059,0.034,-0.115,-1.013,0.005,0.033,-0.010
212059,0.001,-0.108,-0.994,0.015,-0.029,-0.001
212059,-0.005,-0.107,-0.983,0.011,-0.052,-0.005
212059,0.009,-0.125,-0.981,0.005,0.019,-0.009
212059,0.025,-0.120,-0.990,-0.005,0.023,0.001
212059,-0.044,-0.096,-0.987,-0.007,0.061,-0.011
212059,0.039,-0.099,-1.053,0.003,0.045,-0.005
212100,-0.022,-0.105,-1.001,-0.004,-0.000,0.002
212100,0.022,-0.127,-0.982,0.005,-0.049,-0.002
212100,0.032,-0.133,-0.986,0.006,0.000,-0.012
212100,-0.010,-0.121,-1.006,0.008,0.066,-0.007
212100,-0.011,-0.107,-1.001,0.014,0.066,-0.005
212100,0.023,-0.117,-0.997,0.005,-0.021,-0.004
212100,-0.040,-0.105,-0.995,0.016,-0.001,-0.002
212100,0.009,-0.105,-0.975,0.017,-0.169,-0.003
212100,0.013,-0.108,-0.981,-0.007,0.072,-0.005
212100,-0.004,-0.118,-0.991,0.017,0.181,0.001
212100,0.016,-0.117,-1.046,0.019,-0.044,-0.008
212100,0.003,-0.128,-0.931,0.013,-0.063,-0.006
212100,-0.007,-0.133,-0.984,0.014,-0.036,-0.005
212100,-0.014,-0.098,-0.985,0.020,-0.089,-0.006
212100,0.016,-0.114,-0.995,0.010,0.011,-0.005
212100,-0.016,-0.133,-0.950,0.007,0.098,-0.005
212100,0.039,-0.134,-1.010,0.006,0.067,-0.006
212100,0.036,-0.141,-0.996,-0.002,-0.102,0.003
212100,-0.035,-0.113,-0.974,0.012,-0.093,-0.001
212100,0.008,-0.105,-1.017,-0.000,-0.025,-0.004
212100,0.005,-0.127,-0.990,0.001,0.044,-0.005
212100,0.001,-0.116,-0.984,0.011,0.075,-0.006
212100,0.002,-0.114,-1.021,0.020,0.044,-0.008
212100,0.055,-0.140,-1.015,0.004,-0.066,-0.002
212100,-0.053,-0.119,-0.930,-0.006,-0.119,-0.007
212100,0.023,-0.126,-1.025,-0.002,0.027,-0.003
212100,0.008,-0.109,-1.009,0.001,0.023,0.002
212100,0.002,-0.121,-0.964,0.004,0.005,-0.012
212100,0.014,-0.146,-0.991,-0.003,-0.020,-0.008
212101,0.031,-0.114,-1.005,-0.007,-0.002,-0.002
212101,-0.014,-0.109,-0.956,-0.009,-0.092,0.000
212101,0.010,-0.113,-1.009,-0.004,0.015,-0.005
212101,-0.007,-0.103,-0.969,0.001,0.091,-0.001
212101,0.006,-0.111,-0.993,0.010,0.046,-0.009
212101,0.021,-0.115,-1.019,0.013,-0.069,-0.003
212101,-0.013,-0.115,-0.972,0.016,-0.083,0.002
212101,0.002,-0.111,-1.000,0.014,-0.040,-0.012
212101,-0.013,-0.122,-1.002,0.006,-0.019,-0.002
212101,0.010,-0.124,-0.975,0.002,0.046,-0.001
212101,-0.011,-0.125,-0.967,0.013,0.059,-0.009
212101,0.028,-0.126,-1.025,0.005,-0.036,-0.003
212101,0.002,-0.120,-0.967,0.003,-0.058,-0.008
212101,-0.007,-0.110,-0.994,0.002,-0.023,0.003
212101,0.010,-0.123,-1.014,-0.001,-0.003,-0.006
212101,-0.011,-0.115,-0.981,-0.003,0.059,-0.008
212101,-0.014,-0.126,-0.990,0.005,0.072,-0.002
212101,0.029,-0.122,-1.026,-0.000,-0.042,-0.005
212101,0.003,-0.109,-0.990,0.011,-0.058,0.001
212101,0.001,-0.120,-0.985,0.006,-0.068,0.000
212101,0.007,-0.121,-1.000,0.001,0.013,-0.003
212101,0.003,-0.126,-0.978,0.002,0.038,-0.004
212101,0.014,-0.123,-0.993,0.015,0.033,-0.006
212101,-0.014,-0.120,-1.007,0.013,0.000,-0.004
212101,-0.000,-0.122,-0.976,0.011,-0.039,-0.004
212101,0.028,-0.116,-0.977,0.009,-0.046,-0.007
212101,-0.013,-0.108,-1.033,0.006,0.050,-0.006
